"","Day","Step","Row","Column","X","Y","Agent"
"976",17,286,1640,465,-120.8625,35.3261823681993,976
"977",23,53,1658,485,-120.695833333333,35.1761823681993,977
"978",13,34,1629,466,-120.854166666667,35.417849034866,978
"979",12,389,1640,465,-120.8625,35.3261823681993,979
"980",22,158,1659,486,-120.6875,35.167849034866,980
"981",27,7,1625,461,-120.895833333333,35.4511823681993,981
"982",23,41,1658,485,-120.695833333333,35.1761823681993,982
"983",24,41,1628,464,-120.870833333333,35.4261823681993,983
"984",15,49,1658,485,-120.695833333333,35.1761823681993,984
"985",26,54,1631,465,-120.8625,35.4011823681993,985
"986",17,389,1658,485,-120.695833333333,35.1761823681993,986
"987",63,614,125,279,-122.4125,47.9511823681993,987
"988",24,32,1659,485,-120.695833333333,35.167849034866,988
"989",16,16,1658,485,-120.695833333333,35.1761823681993,989
"990",24,160,1626,462,-120.8875,35.442849034866,990
"991",14,12,1659,486,-120.6875,35.167849034866,991
"992",19,85,1659,485,-120.695833333333,35.167849034866,992
"993",29,64,1659,486,-120.6875,35.167849034866,993
"994",21,390,1659,486,-120.6875,35.167849034866,994
"995",29,568,1658,485,-120.695833333333,35.1761823681993,995
"996",26,92,1629,466,-120.854166666667,35.417849034866,996
"997",22,184,1611,439,-121.079166666667,35.567849034866,997
"998",17,240,1640,465,-120.8625,35.3261823681993,998
"999",26,184,1632,466,-120.854166666667,35.3928490348659,999
"1000",19,42,1658,485,-120.695833333333,35.1761823681993,1000
